Time,Req Speed,Motor Speed,Volt Left,Speed Error,Voltage Request,Current,Current Req,Current Error,Right PWM,I part,Speed Prop Part
0.613,8086,5630,2.4,257,1.422,0.168,0.17,0.009000000000000001,4293,0.176,0.001
0.615,8086,5696,2.408,250,1.444,0.16,0.18,0.02,4359,0.179,0.001
0.616,8086,5674,2.416,252,1.454,0.168,0.18,0.014,4389,0.18,0.001
0.617,8086,5586,2.416,261,1.459,0.176,0.18,0.007,4405,0.182,0.001
0.619,8086,5717,2.432,248,1.484,0.168,0.18,0.018000000000000002,4481,0.185,0.001
0.62,8086,5674,2.432,252,1.492,0.176,0.18,0.012,4506,0.186,0.001
0.621,8086,5674,2.432,252,1.502,0.176,0.18,0.013000000000000001,4535,0.188,0.001
0.623,8086,5652,2.44,254,1.5190000000000001,0.184,0.19,0.008,4585,0.191,0.001
0.624,8086,5696,2.456,250,1.526,0.184,0.19,0.01,4607,0.192,0.001
0.625,8086,5674,2.448,252,1.534,0.184,0.19,0.011,4631,0.194,0.001
0.626,8086,5717,2.48,248,1.543,0.184,0.19,0.013000000000000001,4659,0.195,0.001
0.628,8086,5761,2.48,243,1.559,0.184,0.2,0.016,4707,0.198,0.001
0.629,8086,5739,2.488,245,1.566,0.192,0.2,0.009000000000000001,4727,0.2,0.001
0.63,8086,5717,2.496,248,1.573,0.192,0.2,0.01,4750,0.201,0.001
0.632,8086,5761,2.496,243,1.592,0.192,0.2,0.013000000000000001,4806,0.20400000000000001,0.001
0.633,8086,5761,2.496,243,1.602,0.192,0.2,0.015,4838,0.20500000000000002,0.001
0.634,8086,5783,2.504,241,1.614,0.192,0.2,0.016,4874,0.20700000000000002,0.001
0.636,8086,5848,2.528,234,1.641,0.192,0.21,0.019,4954,0.21,0.001
0.637,8086,5848,2.528,234,1.655,0.192,0.21,0.02,4998,0.211,0.001
0.638,8086,5805,2.528,238,1.665,0.2,0.21,0.014,5028,0.212,0.001
0.639,8086,5848,2.552,234,1.676,0.2,0.21,0.015,5062,0.214,0.001
0.641,8086,5870,2.552,232,1.701,0.2,0.21,0.018000000000000002,5137,0.217,0.001
0.642,8086,5870,2.568,232,1.71,0.20800000000000002,0.21,0.011,5163,0.218,0.001
0.643,8086,5870,2.584,232,1.714,0.216,0.22,0.005,5174,0.219,0.001
0.645,8086,5957,2.584,222,1.746,0.2,0.22,0.023,5273,0.222,0.001
0.646,8086,5914,2.6,227,1.7530000000000001,0.216,0.22,0.009000000000000001,5292,0.223,0.001
0.647,8086,5936,2.608,225,1.76,0.216,0.22,0.01,5315,0.225,0.001
0.649,8086,5914,2.616,227,1.772,0.224,0.22,0.005,5352,0.228,0.001
0.65,8086,5914,2.616,227,1.7770000000000001,0.224,0.23,0.006,5366,0.229,0.001
0.651,8086,6023,2.64,216,1.788,0.216,0.23,0.016,5400,0.23,0.001
0.652,8086,6001,2.648,218,1.8,0.216,0.23,0.017,5436,0.232,0.001
0.654,8086,6088,2.664,209,1.827,0.216,0.23,0.019,5518,0.234,0.001
0.655,8086,6088,2.664,209,1.842,0.216,0.23,0.021,5562,0.23500000000000001,0.001
0.656,8086,6088,2.688,209,1.852,0.224,0.23,0.014,5592,0.23700000000000002,0.001
0.658,8086,6110,2.688,206,1.875,0.224,0.24,0.016,5661,0.23900000000000002,0.001
0.659,8086,6154,2.704,202,1.887,0.224,0.24,0.018000000000000002,5699,0.24,0.001
0.66,8086,6132,2.712,204,1.895,0.232,0.24,0.011,5723,0.242,0.001
0.662,8086,6241,2.736,193,1.925,0.224,0.24,0.021,5811,0.244,0.001
0.663,8086,6285,2.7520000000000002,188,1.941,0.224,0.24,0.022,5859,0.245,0.001
0.664,8086,6241,2.7520000000000002,193,1.952,0.232,0.24,0.015,5893,0.246,0.001
0.665,8086,6241,2.7760000000000002,193,1.964,0.232,0.24,0.016,5929,0.247,0.001
0.667,8086,6263,2.7760000000000002,190,1.984,0.24,0.25,0.011,5991,0.25,0.001
0.668,8086,6285,2.7840000000000003,188,1.993,0.24,0.25,0.012,6017,0.251,0.001
0.669,8086,6328,2.8080000000000003,184,2.0020000000000002,0.24,0.25,0.013000000000000001,6045,0.252,0.001
0.671,8086,6328,2.816,184,2.0180000000000002,0.248,0.25,0.007,6092,0.254,0.001
0.672,8086,6394,2.824,177,2.029,0.24,0.25,0.016,6127,0.255,0.001
0.673,8086,6394,2.824,177,2.0420000000000003,0.24,0.25,0.017,6165,0.256,0.001
0.675,8086,6438,2.856,172,2.063,0.248,0.25,0.011,6230,0.258,0.001
0.676,8086,6481,2.856,168,2.078,0.24,0.26,0.02,6274,0.259,0.001
0.677,8086,6503,2.864,165,2.093,0.24,0.26,0.021,6320,0.26,0.0
0.678,8086,6503,2.872,165,2.103,0.248,0.26,0.014,6351,0.261,0.0
0.68,8086,6547,2.896,161,2.126,0.248,0.26,0.016,6420,0.263,0.0
0.681,8086,6590,2.912,156,2.1390000000000002,0.248,0.26,0.017,6457,0.264,0.0
0.682,8086,6590,2.928,156,2.152,0.248,0.26,0.018000000000000002,6496,0.265,0.0
0.684,8086,6656,2.936,149,2.18,0.248,0.26,0.02,6581,0.267,0.0
